"REF_DATE","GEO","DGUID","Electricity generated from fuels","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Northwest Territories","2016A000261","Diesel","Megawatt hours","210","units ","0","v52310378","13.19","126771","","","","0"
"2018","Northwest Territories","2016A000261","Diesel","Megawatt hours","210","units ","0","v52310378","13.19","100470","","","","0"
"2005","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","23256","","","","0"
"2006","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","37679","","","","0"
"2007","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","42735","","","","0"
"2008","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","29320","","","","0"
"2009","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","27490","","","","0"
"2010","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","27490","","","","0"
"2011","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","23733","","","","0"
"2012","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","5629","","","","0"
"2013","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","5767","","","","0"
"2014","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","7533","","","","0"
"2015","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","10701","","","","0"
"2016","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","31285","","","","0"
"2017","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","31228","","","","0"
"2018","Northwest Territories","2016A000261","Natural gas","Megawatt hours","210","units ","0","v52310380","13.24","66057","","","","0"
"2005","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","141645","","","","0"
"2006","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","144709","","","","0"
"2007","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","148881","","","","0"
"2008","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","182199","","","","0"
"2009","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","161925","","","","0"
"2010","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","161925","","","","0"
"2011","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","98308","","","","0"
"2012","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","98307","","","","0"
"2013","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","98307","","","","0"
"2014","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","157598","","","","0"
"2015","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","157415","","","","0"
"2016","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","188812","","","","0"
"2017","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","189829","","","","0"
"2018","Nunavut","2016A000262","Total petroleum products","Megawatt hours","210","units ","0","v52310382","14.14","193660","","","","0"
"2005","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","141645","","","","0"
"2006","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","144709","","","","0"
"2007","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","148881","","","","0"
"2008","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","182199","","","","0"
"2009","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","161925","","","","0"
"2010","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","161925","","","","0"
"2011","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","98308","","","","0"
"2012","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","98307","","","","0"
"2013","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","98307","","","","0"
"2014","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","157598","","","","0"
"2015","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","157415","","","","0"
"2016","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","188812","","","","0"
"2017","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","189829","","","","0"
"2018","Nunavut","2016A000262","Diesel","Megawatt hours","210","units ","0","v52310383","14.19","193660","","","","0"


