"REF_DATE","GEO","DGUID","Fuel consumed for electric power generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","27144","","","","0"
"2012","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","27152","","","","0"
"2013","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","25481","","","","0"
"2014","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","43839","","","","0"
"2015","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","42100","","","","0"
"2016","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","50061","","","","0"
"2017","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","50888","","","","0"
"2018","Nunavut","2016A000262","Total petroleum products","Kilolitres","195","units ","0","v52310057","14.14","60946","","","","0"
"2005","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","36789","","","","0"
"2006","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","36789","","","","0"
"2007","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","37848","","","","0"
"2008","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","46318","","","","0"
"2009","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","44576","","","","0"
"2010","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","44576","","","","0"
"2011","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","27144","","","","0"
"2012","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","27152","","","","0"
"2013","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","25481","","","","0"
"2014","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","43839","","","","0"
"2015","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","42100","","","","0"
"2016","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","50061","","","","0"
"2017","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","50888","","","","0"
"2018","Nunavut","2016A000262","Diesel","Kilolitres","195","units ","0","v52310058","14.19","60946","","","","0"


