REF_DATE,VALUE,from,dim_trad,dim_mode,dim_years,dim_type,to
2014,15,9,1,1,1,1,3
2014,10,9,1,1,1,1,4
2014,5,9,1,1,1,1,5
2014,40,9,1,1,1,1,6
2014,5,9,1,1,1,1,7
2014,90,9,1,1,1,1,8
2014,4345,9,1,1,1,1,9
2014,115,9,1,1,1,1,10
2014,5,9,1,1,1,1,11
2014,15,9,1,1,2,1,1
2014,25,9,1,1,2,1,3
2014,20,9,1,1,2,1,4
2014,60,9,1,1,2,1,6
2014,15,9,1,1,2,1,7
2014,90,9,1,1,2,1,8
2014,4230,9,1,1,2,1,9
2014,185,9,1,1,2,1,10
2014,5,9,1,1,2,1,11
2014,10,9,2,1,1,1,1
2014,5,9,2,1,1,1,2
2014,5,9,2,1,1,1,3
2014,5,9,2,1,1,1,4
2014,20,9,2,1,1,1,6
2014,5,9,2,1,1,1,7
2014,45,9,2,1,1,1,8
2014,1670,9,2,1,1,1,9
2014,90,9,2,1,1,1,10
2014,15,9,2,1,2,1,1
2014,10,9,2,1,2,1,3
2014,5,9,2,1,2,1,4
2014,5,9,2,1,2,1,5
2014,30,9,2,1,2,1,6
2014,5,9,2,1,2,1,7
2014,45,9,2,1,2,1,8
2014,1620,9,2,1,2,1,9
2014,100,9,2,1,2,1,10
2014,5,9,2,1,2,1,11
2014,5,9,3,1,1,1,4
2014,5,9,3,1,1,1,5
2014,5,9,3,1,1,1,6
2014,5,9,3,1,1,1,8
2014,535,9,3,1,1,1,9
2014,35,9,3,1,1,1,10
2014,5,9,3,1,2,1,2
2014,5,9,3,1,2,1,5
2014,10,9,3,1,2,1,6
2014,10,9,3,1,2,1,8
2014,505,9,3,1,2,1,9
2014,35,9,3,1,2,1,10
2014,25,9,4,1,1,1,1
2014,5,9,4,1,1,1,2
2014,20,9,4,1,1,1,3
2014,20,9,4,1,1,1,4
2014,10,9,4,1,1,1,5
2014,65,9,4,1,1,1,6
2014,10,9,4,1,1,1,7
2014,140,9,4,1,1,1,8
2014,6550,9,4,1,1,1,9
2014,240,9,4,1,1,1,10
2014,5,9,4,1,1,1,11
2014,30,9,4,1,2,1,1
2014,5,9,4,1,2,1,2
2014,35,9,4,1,2,1,3
2014,25,9,4,1,2,1,4
2014,10,9,4,1,2,1,5
2014,100,9,4,1,2,1,6
2014,20,9,4,1,2,1,7
2014,145,9,4,1,2,1,8
2014,6355,9,4,1,2,1,9
2014,320,9,4,1,2,1,10
2014,10,9,4,1,2,1,11
2014,10,10,1,1,1,1,6
2014,5,10,1,1,1,1,7
2014,5,10,1,1,1,1,8
2014,80,10,1,1,1,1,9
2014,2125,10,1,1,1,1,10
2014,5,10,1,1,1,1,11
2014,5,10,1,1,2,1,4
2014,20,10,1,1,2,1,6
2014,5,10,1,1,2,1,7
2014,5,10,1,1,2,1,8
2014,70,10,1,1,2,1,9
2014,2060,10,1,1,2,1,10
2014,5,10,1,1,2,1,11
2014,35,10,2,1,1,1,9
2014,1085,10,2,1,1,1,10
2014,5,10,2,1,2,1,6
2014,40,10,2,1,2,1,9
2014,1075,10,2,1,2,1,10
2014,5,10,3,1,1,1,5
2014,10,10,3,1,1,1,6
2014,5,10,3,1,1,1,8
2014,50,10,3,1,1,1,9
2014,1535,10,3,1,1,1,10
2014,5,10,3,1,2,1,3
2014,5,10,3,1,2,1,4
2014,20,10,3,1,2,1,6
2014,5,10,3,1,2,1,8
2014,55,10,3,1,2,1,9
2014,1475,10,3,1,2,1,10
2014,5,10,3,1,2,1,11
2014,5,10,4,1,1,1,5
2014,20,10,4,1,1,1,6
2014,5,10,4,1,1,1,7
2014,10,10,4,1,1,1,8
2014,165,10,4,1,1,1,9
2014,4745,10,4,1,1,1,10
2014,5,10,4,1,1,1,11
2014,5,10,4,1,2,1,3
2014,10,10,4,1,2,1,4
2014,45,10,4,1,2,1,6
2014,5,10,4,1,2,1,7
2014,10,10,4,1,2,1,8
2014,165,10,4,1,2,1,9
2014,4610,10,4,1,2,1,10
2014,10,10,4,1,2,1,11
2014,5,11,1,1,1,1,9
2014,10,11,1,1,1,1,10
2014,45,11,1,1,1,1,11
2014,5,11,1,1,2,1,2
2014,5,11,1,1,2,1,6
2014,5,11,1,1,2,1,9
2014,5,11,1,1,2,1,10
2014,45,11,1,1,2,1,11
2014,5,11,2,1,1,1,10
2014,15,11,2,1,1,1,11
2014,15,11,2,1,2,1,11
2014,5,11,4,1,1,1,9
2014,15,11,4,1,1,1,10
2014,65,11,4,1,1,1,11
2014,5,11,4,1,2,1,2
2014,5,11,4,1,2,1,6
2014,5,11,4,1,2,1,9
2014,5,11,4,1,2,1,10
2014,65,11,4,1,2,1,11
2015,480,1,1,1,1,1,1
2015,5,1,1,1,1,1,3
2015,5,1,1,1,1,1,6
2015,5,1,1,1,1,1,9
2015,5,1,1,1,1,1,10
2015,115,1,2,1,1,1,1
2015,605,1,4,1,1,1,1
2015,5,1,4,1,1,1,3
2015,5,1,4,1,1,1,6
2015,5,1,4,1,1,1,9
2015,5,1,4,1,1,1,10
2015,75,2,1,1,1,1,2
2015,10,2,1,1,1,1,3
2015,5,2,1,1,1,1,6
2015,5,2,1,1,1,1,8
2015,5,2,1,1,1,1,11
2015,25,2,2,1,1,1,2
2015,100,2,4,1,1,1,2
2015,10,2,4,1,1,1,3
2015,5,2,4,1,1,1,6
2015,5,2,4,1,1,1,8
2015,5,2,4,1,1,1,11
2015,315,3,1,1,1,1,3
2015,5,3,1,1,1,1,6
2015,10,3,1,1,1,1,9
2015,160,3,2,1,1,1,3
2015,5,3,2,1,1,1,9
2015,475,3,4,1,1,1,3
2015,5,3,4,1,1,1,6
2015,15,3,4,1,1,1,9
2015,5,4,1,1,1,1,2
2015,5,4,1,1,1,1,3
2015,375,4,1,1,1,1,4
2015,5,4,1,1,1,1,5
2015,10,4,1,1,1,1,9
2015,155,4,2,1,1,1,4
2015,5,4,2,1,1,1,9
2015,5,4,2,1,1,1,10
2015,5,4,4,1,1,1,2
2015,10,4,4,1,1,1,3
2015,540,4,4,1,1,1,4
2015,5,4,4,1,1,1,5
2015,15,4,4,1,1,1,9
2015,5,4,4,1,1,1,10
2015,3015,5,1,1,1,1,5
2015,10,5,1,1,1,1,6
2015,10,5,1,1,1,1,9
2015,5,5,1,1,1,1,10
2015,5,5,2,1,1,1,4
2015,2430,5,2,1,1,1,5
2015,5,5,2,1,1,1,9
2015,4040,5,3,1,1,1,5
2015,10,5,3,1,1,1,6
2015,5,5,3,1,1,1,9
2015,5,5,4,1,1,1,4
2015,9485,5,4,1,1,1,5
2015,20,5,4,1,1,1,6
2015,20,5,4,1,1,1,9
2015,5,5,4,1,1,1,10
2015,5,6,1,1,1,1,1
2015,5,6,1,1,1,1,3
2015,35,6,1,1,1,1,5
2015,6485,6,1,1,1,1,6
2015,5,6,1,1,1,1,8
2015,25,6,1,1,1,1,9
2015,35,6,1,1,1,1,10
2015,5,6,2,1,1,1,3
2015,15,6,2,1,1,1,5
2015,2655,6,2,1,1,1,6
2015,5,6,2,1,1,1,8
2015,10,6,2,1,1,1,9
2015,5,6,2,1,1,1,10
2015,15,6,3,1,1,1,5
2015,2015,6,3,1,1,1,6
2015,5,6,3,1,1,1,9
2015,5,6,3,1,1,1,10
2015,5,6,4,1,1,1,1
2015,10,6,4,1,1,1,3
2015,65,6,4,1,1,1,5
2015,11155,6,4,1,1,1,6
2015,10,6,4,1,1,1,8
2015,40,6,4,1,1,1,9
2015,45,6,4,1,1,1,10
2015,675,7,1,1,1,1,7
2015,5,7,1,1,1,1,8
2015,10,7,1,1,1,1,9
2015,5,7,1,1,1,1,10
2015,5,7,2,1,1,1,6
2015,290,7,2,1,1,1,7
2015,10,7,2,1,1,1,8
2015,5,7,3,1,1,1,6
2015,100,7,3,1,1,1,7
2015,5,7,3,1,1,1,9
2015,10,7,4,1,1,1,6
2015,1065,7,4,1,1,1,7
2015,15,7,4,1,1,1,8
2015,15,7,4,1,1,1,9
2015,5,7,4,1,1,1,10
2015,5,8,1,1,1,1,6
2015,5,8,1,1,1,1,7
2015,1110,8,1,1,1,1,8
2015,15,8,1,1,1,1,9
2015,15,8,1,1,1,1,10
2015,5,8,2,1,1,1,7
2015,305,8,2,1,1,1,8
2015,10,8,2,1,1,1,9
2015,5,8,2,1,1,1,10
2015,35,8,3,1,1,1,8
2015,5,8,3,1,1,1,10
2015,5,8,4,1,1,1,6
2015,10,8,4,1,1,1,7
2015,1450,8,4,1,1,1,8
2015,25,8,4,1,1,1,9
2015,25,8,4,1,1,1,10
2015,25,9,1,1,1,1,1
2015,10,9,1,1,1,1,3
2015,15,9,1,1,1,1,4
2015,5,9,1,1,1,1,5
2015,70,9,1,1,1,1,6
2015,10,9,1,1,1,1,7
2015,95,9,1,1,1,1,8
2015,4770,9,1,1,1,1,9
2015,175,9,1,1,1,1,10
2015,10,9,1,1,1,1,11
2015,5,9,2,1,1,1,1
2015,10,9,2,1,1,1,3
2015,5,9,2,1,1,1,4
2015,5,9,2,1,1,1,5
2015,30,9,2,1,1,1,6
2015,5,9,2,1,1,1,7
2015,35,9,2,1,1,1,8
2015,1735,9,2,1,1,1,9
2015,95,9,2,1,1,1,10
2015,5,9,2,1,1,1,11
2015,5,9,3,1,1,1,4
2015,10,9,3,1,1,1,6
2015,5,9,3,1,1,1,7
2015,15,9,3,1,1,1,8
2015,425,9,3,1,1,1,9
2015,25,9,3,1,1,1,10
2015,30,9,4,1,1,1,1
2015,20,9,4,1,1,1,3
2015,25,9,4,1,1,1,4
2015,10,9,4,1,1,1,5
2015,110,9,4,1,1,1,6
2015,20,9,4,1,1,1,7
2015,145,9,4,1,1,1,8
2015,6930,9,4,1,1,1,9
2015,295,9,4,1,1,1,10
2015,15,9,4,1,1,1,11
2015,5,10,1,1,1,1,3
2015,5,10,1,1,1,1,5
2015,15,10,1,1,1,1,6
2015,5,10,1,1,1,1,7
2015,5,10,1,1,1,1,8
2015,70,10,1,1,1,1,9
2015,2115,10,1,1,1,1,10
2015,5,10,2,1,1,1,6
2015,5,10,2,1,1,1,7
2015,5,10,2,1,1,1,8
2015,30,10,2,1,1,1,9
2015,1055,10,2,1,1,1,10
2015,10,10,3,1,1,1,6
2015,5,10,3,1,1,1,8
2015,25,10,3,1,1,1,9
2015,1140,10,3,1,1,1,10
2015,5,10,4,1,1,1,3
2015,5,10,4,1,1,1,5
2015,30,10,4,1,1,1,6
2015,10,10,4,1,1,1,7
2015,15,10,4,1,1,1,8
2015,125,10,4,1,1,1,9
2015,4310,10,4,1,1,1,10
2015,10,11,1,1,1,1,9
2015,5,11,1,1,1,1,10
2015,45,11,1,1,1,1,11
2015,5,11,2,1,1,1,10
2015,30,11,2,1,1,1,11
2015,10,11,4,1,1,1,9
2015,10,11,4,1,1,1,10
2015,85,11,4,1,1,1,11
2016,400,1,1,1,1,1,1
2016,5,1,1,1,1,1,3
2016,5,1,1,1,1,1,6
2016,15,1,1,1,1,1,9
2016,100,1,2,1,1,1,1
2016,5,1,2,1,1,1,9
2016,10,1,3,1,1,1,1
2016,510,1,4,1,1,1,1
2016,5,1,4,1,1,1,3
2016,5,1,4,1,1,1,6
2016,20,1,4,1,1,1,9
2016,60,2,1,1,1,1,2
2016,5,2,1,1,1,1,9
2016,15,2,2,1,1,1,2
2016,80,2,4,1,1,1,2
2016,5,2,4,1,1,1,9
2016,285,3,1,1,1,1,3
2016,10,3,1,1,1,1,6
2016,15,3,1,1,1,1,9
2016,5,3,1,1,1,1,10
2016,180,3,2,1,1,1,3
2016,5,3,2,1,1,1,4
2016,5,3,2,1,1,1,9
2016,470,3,4,1,1,1,3
2016,5,3,4,1,1,1,4
2016,10,3,4,1,1,1,6
2016,20,3,4,1,1,1,9
2016,5,3,4,1,1,1,10
2016,5,4,1,1,1,1,3
2016,275,4,1,1,1,1,4
2016,5,4,1,1,1,1,5
2016,10,4,1,1,1,1,9
2016,160,4,2,1,1,1,4
2016,5,4,2,1,1,1,9
2016,45,4,3,1,1,1,4
2016,5,4,4,1,1,1,3
2016,480,4,4,1,1,1,4
2016,5,4,4,1,1,1,5
2016,15,4,4,1,1,1,9
2016,10,5,1,1,1,1,4
2016,2765,5,1,1,1,1,5
2016,5,5,1,1,1,1,6
2016,5,5,1,1,1,1,9
2016,2370,5,2,1,1,1,5
2016,5,5,2,1,1,1,6
2016,5,5,2,1,1,1,9
2016,4005,5,3,1,1,1,5
2016,5,5,3,1,1,1,6
2016,5,5,3,1,1,1,9
2016,10,5,4,1,1,1,4
2016,9140,5,4,1,1,1,5
2016,15,5,4,1,1,1,6
2016,15,5,4,1,1,1,9
2016,5,6,1,1,1,1,3
2016,5,6,1,1,1,1,4
2016,35,6,1,1,1,1,5
2016,5790,6,1,1,1,1,6
2016,25,6,1,1,1,1,9
2016,25,6,1,1,1,1,10
2016,5,6,1,1,1,1,11
2016,5,6,2,1,1,1,1
2016,15,6,2,1,1,1,5
2016,2640,6,2,1,1,1,6
2016,5,6,2,1,1,1,9
2016,10,6,2,1,1,1,10
2016,20,6,3,1,1,1,5
2016,1645,6,3,1,1,1,6
2016,5,6,3,1,1,1,7
2016,5,6,3,1,1,1,10
2016,5,6,4,1,1,1,1
2016,5,6,4,1,1,1,3
2016,5,6,4,1,1,1,4
2016,70,6,4,1,1,1,5
2016,10075,6,4,1,1,1,6
2016,5,6,4,1,1,1,7
2016,30,6,4,1,1,1,9
2016,40,6,4,1,1,1,10
2016,5,6,4,1,1,1,11
2016,5,7,1,1,1,1,1
2016,5,7,1,1,1,1,6
2016,640,7,1,1,1,1,7
2016,5,7,1,1,1,1,8
2016,5,7,1,1,1,1,9
2016,5,7,1,1,1,1,10
2016,5,7,2,1,1,1,6
2016,220,7,2,1,1,1,7
2016,5,7,2,1,1,1,9
2016,5,7,3,1,1,1,6
2016,125,7,3,1,1,1,7
2016,5,7,3,1,1,1,8
2016,5,7,3,1,1,1,10
2016,5,7,4,1,1,1,1
2016,15,7,4,1,1,1,6
2016,985,7,4,1,1,1,7
2016,10,7,4,1,1,1,8
2016,10,7,4,1,1,1,9
2016,10,7,4,1,1,1,10
2016,10,8,1,1,1,1,6
2016,10,8,1,1,1,1,7
2016,1075,8,1,1,1,1,8
2016,10,8,1,1,1,1,9
2016,20,8,1,1,1,1,10
2016,5,8,2,1,1,1,6
2016,315,8,2,1,1,1,8
2016,10,8,2,1,1,1,9
2016,5,8,2,1,1,1,10
2016,50,8,3,1,1,1,8
2016,15,8,4,1,1,1,6
2016,10,8,4,1,1,1,7
2016,1440,8,4,1,1,1,8
2016,20,8,4,1,1,1,9
2016,25,8,4,1,1,1,10
2016,10,9,1,1,1,1,1
2016,5,9,1,1,1,1,2
2016,35,9,1,1,1,1,3
2016,20,9,1,1,1,1,4
2016,10,9,1,1,1,1,5
2016,95,9,1,1,1,1,6
2016,15,9,1,1,1,1,7
2016,90,9,1,1,1,1,8
2016,5115,9,1,1,1,1,9
2016,240,9,1,1,1,1,10
2016,5,9,1,1,1,1,11
2016,10,9,2,1,1,1,1
2016,15,9,2,1,1,1,3
2016,10,9,2,1,1,1,4
2016,5,9,2,1,1,1,5
2016,40,9,2,1,1,1,6
2016,10,9,2,1,1,1,7
2016,25,9,2,1,1,1,8
2016,1880,9,2,1,1,1,9
2016,120,9,2,1,1,1,10
2016,5,9,2,1,1,1,11
2016,5,9,3,1,1,1,6
2016,365,9,3,1,1,1,9
2016,10,9,3,1,1,1,10
2016,20,9,4,1,1,1,1
2016,5,9,4,1,1,1,2
2016,50,9,4,1,1,1,3
2016,30,9,4,1,1,1,4
2016,15,9,4,1,1,1,5
2016,140,9,4,1,1,1,6
2016,25,9,4,1,1,1,7
2016,115,9,4,1,1,1,8
2016,7360,9,4,1,1,1,9
2016,370,9,4,1,1,1,10
2016,10,9,4,1,1,1,11
2016,5,10,1,1,1,1,3
2016,5,10,1,1,1,1,4
2016,10,10,1,1,1,1,6
2016,5,10,1,1,1,1,8
2016,45,10,1,1,1,1,9
2016,2250,10,1,1,1,1,10
2016,5,10,1,1,1,1,11
2016,5,10,2,1,1,1,5
2016,5,10,2,1,1,1,6
2016,10,10,2,1,1,1,9
2016,1010,10,2,1,1,1,10
2016,5,10,3,1,1,1,6
2016,25,10,3,1,1,1,9
2016,815,10,3,1,1,1,10
2016,5,10,4,1,1,1,3
2016,5,10,4,1,1,1,4
2016,5,10,4,1,1,1,5
2016,20,10,4,1,1,1,6
2016,5,10,4,1,1,1,8
2016,80,10,4,1,1,1,9
2016,4075,10,4,1,1,1,10
2016,5,10,4,1,1,1,11
2016,50,11,1,1,1,1,11
2016,20,11,2,1,1,1,11
2016,75,11,4,1,1,1,11
